what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1743370517593
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1743370520961
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1743370524647
activated,editor,net.sf.pfcdt,1.0.7.200902041148,es.urjc.escet.gavab.pascalfc.editors.PascalEditor,1743370524673
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1743370524673
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370528944
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370532158
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1743370534824
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370543712
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370543764
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370548210
started,bundle,org.eclipse.ui.navigator,3.3.101.M20080827-0800,org.eclipse.ui.navigator,1743370571909
started,bundle,org.eclipse.cdt.ui,5.0.2.200901300802,org.eclipse.cdt.ui,1743370571923
started,bundle,org.eclipse.cdt.make.ui,5.0.1.200901300802,org.eclipse.cdt.make.ui,1743370571931
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743370575814
activated,editor,net.sf.pfcdt,1.0.7.200902041148,es.urjc.escet.gavab.pascalfc.editors.PascalEditor,1743370576352
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1743370578269
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1743370596511
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1743370596617
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1743370596664
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1743370596674
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1743370596674
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1743370603448
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1743370603455
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1743370603466
