what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694948003
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.newWizard,1743694948018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694956254
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694973118
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1743694973140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694976065
opened,editor,net.sf.pfcdt,1.0.7.200902041148,es.urjc.escet.gavab.pascalfc.editors.PascalEditor,1743694979807
activated,editor,net.sf.pfcdt,1.0.7.200902041148,es.urjc.escet.gavab.pascalfc.editors.PascalEditor,1743694979818
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694979884
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.newWizard,1743694979902
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694984393
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743694991791
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1743694993725
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1743695001229
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743695038745
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1743695052867
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1743695070775
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1743695087308
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695091011
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695091549
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695091892
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695092160
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695092424
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695092734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1743695092986
